"id","game_uid","game_name","vendor","game_type","game_icon","description","is_active","created_at","updated_at"
2280,"f3b3c7d630aa38d285221e33b56c4a6b","Twin Spin Megaways","netent","Slot Game","",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
2281,"f5617100157a572e5e2ef8c2d4402722","Stickers","netent","Slot Game","",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
2282,"4b78b3121aa1b28242813615a48b7e0d","Wild Water","netent","Slot Game","",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
2283,"2b0c8363a0e86a2545f34ef6f4c4caed","Pirate From the East","netent","Slot Game","",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
2284,"4dc52a87303f6ba78b4bd34f5bbcdbb4","Sparks","netent","Slot Game","",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
2285,"a147393df60ff86e95e168fd8405aa0f","Go Bananas!","netent","Slot Game","",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
2287,"9e5612c257cf49c09def0ca7fca77253","NetEnt Baccarat","netent","Slot Game","",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
2291,"2c546d642ab165a54eb2d9c38465e521","Fairytale Legends: Hansel and Gretel","netent","Slot Game","",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
2292,"d96b90e859defdbe42c8e57b5786391d","Superstars","netent","Slot Game","",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
1946,"e794bf5717aca371152df192341fe68b","Royal Fishing","jili","Fish Game","https://huidu-bucket.s3.ap-southeast-1.amazonaws.com/api/jili/Royal-Fishing.png",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
1880,"53dd32f1ec0cc686475e7b134f1dcbe8","Baccarat","hacksaw","Slot","https://www.coincasino.com/cdn/imported_games_images/HUB88/HACKSAW/hsg_baccarat/df5faaaa-83b8-4166-8002-3a5571014a24.jpg?w=320",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
1938,"786f2e44fe9d9d1ff8266b041014fff4","Chicken Man","hacksaw","Slot","https://www.coincasino.com/cdn/imported_games_images/HUB88/HACKSAW/hsg_chickenman/59c0621b-6da5-406a-a3aa-6a1295a31b36.jpg?w=320",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
1883,"4b27bdb40a0345bb5781b8e3dd9e65ca","Rusty & Curly","hacksaw","Slot","https://www.coincasino.com/cdn/41fe92b6-65a1-4a1b-ba35-e7e8b2204186.jpg?w=640",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
1870,"8c42dd2978bf7cc002ffb68f2b6cfa94","Colors","hacksaw","Slot","https://www.coincasino.com/cdn/imported_games_images/HUB88/HACKSAW/hsg_colors/1e977a42-020d-4f5f-9c50-154e72894f66.jpg?w=320",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
1895,"13feee2ab04a460ca0689ad33a8c1457","Dice","hacksaw","Slot","https://www.coincasino.com/cdn/imported_games_images/HUB88/HACKSAW/hsg_dice92/45d4a9c1-ed0d-4de9-b20b-ba031ddcc0de.jpg?w=320",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
1803,"7f9ffa3fb7ad02b246e19a77f6dddea5","Cubes","hacksaw","Slot","https://www.coincasino.com/cdn/imported_games_images/HUB88/HACKSAW/hsg_cubes/4955063a-c858-4f68-967f-7ffeb45bdd66.jpg?w=320",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
2250,"eb205ec92ac6d6aa596dab869b143d9a","Blood Suckers","netent","Slot Game","https://bc.imgix.net/game/image/7614_Blood%20Suckers%20II.png?_v=4&auto=format&dpr=2&w=200",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
2260,"5cdb749ef224893ee5942b79e49be473","101 Candies","netent","Slot Game","https://boxbet.io/_next/image?url=https%3A%2F%2Fcdn.softswiss.net%2Fi%2Fs6%2Fevolution%2F101Candies.png&w=384&q=100",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
2255,"170e665d65ae30219687fc7e5ed30876","Cash Noire","netent","Slot Game","https://boxbet.io/_next/image?url=https%3A%2F%2Fcdn.softswiss.net%2Fi%2Fs6%2Fevolution%2FCashNoire.png&w=384&q=100",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
2241,"85a0215e310ad8f29152b756633a926d","Butterfly Staxx","netent","Slot Game","https://boxbet.io/_next/image?url=https%3A%2F%2Fcdn.softswiss.net%2Fi%2Fs6%2Fevolution%2FButterflyStaxx90.png&w=384&q=100",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
2263,"0b3769fe2b118c898b21f64a837b81d3","Dazzle Me","netent","Slot Game","https://boxbet.io/_next/image?url=https%3A%2F%2Fcdn.softswiss.net%2Fi%2Fs6%2Fevolution%2FDazzleMe90.png&w=384&q=100",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
2279,"6e97fc4f9ae31ffb26c039a48b5381fd","Excalibur","netent","Slot Game","https://boxbet.io/_next/image?url=https%3A%2F%2Fcdn.softswiss.net%2Fi%2Fs6%2Fevolution%2FExcalibur.png&w=384&q=100",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
2268,"bce8609f344368ca1af3e3c17dd18de7","Funk Master","netent","Slot Game","https://boxbet.io/_next/image?url=https%3A%2F%2Fcdn.softswiss.net%2Fi%2Fs6%2Fevolution%2FFunkMaster1.png&w=384&q=100",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
2270,"8d3ab653052faaa92294a48ca609174c","Happy Riches","netent","Slot Game","https://boxbet.io/_next/image?url=https%3A%2F%2Fcdn.softswiss.net%2Fi%2Fs6%2Fevolution%2FHappyRiches.png&w=384&q=100",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
2239,"cfdd8adf21a445871fac07e07b0f9bf3","Lights","netent","Slot Game","https://boxbet.io/_next/image?url=https%3A%2F%2Fcdn.softswiss.net%2Fi%2Fs6%2Fevolution%2FLights.png&w=384&q=100",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
2275,"a4257339944c9e6abdc1d478758d4698","Lock And Pop","netent","Slot Game","https://boxbet.io/_next/image?url=https%3A%2F%2Fcdn.softswiss.net%2Fi%2Fs6%2Fevolution%2FLockandPop.png&w=384&q=100",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
2277,"df0c0816925edc74483661801ea88f0c","Secret of the Stones","netent","Slot Game","https://boxbet.io/_next/image?url=https%3A%2F%2Fcdn.softswiss.net%2Fi%2Fs6%2Fevolution%2FSecretoftheStones.png&w=384&q=100",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
2240,"5944fb0fc18fab2f6c62dd90f6960144","Silverback Gold","netent","Slot Game","https://boxbet.io/_next/image?url=https%3A%2F%2Fcdn.softswiss.net%2Fi%2Fs6%2Fevolution%2FSilverbackGold1.png&w=384&q=100",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
1888,"e79bf76869d6ed0d60a48920a3830d1b","Jelly Slice","hacksaw","Slot","https://www.coincasino.com/cdn/imported_games_images/HUB88/HACKSAW/hsg_jellyslice/1cb7c45a-c847-4e36-8ff7-6386d9f6a025.jpg?w=320",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
1821,"ec1d59de2b3669308b5217a74f38b0e1","King Carrot","hacksaw","Slot","https://www.coincasino.com/cdn/imported_games_images/HUB88/HACKSAW/hsg_kingcarrot94/34baa4d4-0bcc-43f5-8047-0a67a89d9aee.jpg?w=320",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
800,"31ee0411b49acf83932fa0519e676997","Russian Poker","ezugi","CasinoLive","https://bc.imgix.net/game/image/9660e76c-14c2-481a-b30a-80cbbcea8797.png?_v=4&auto=format&dpr=2&w=200",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
2101,"9d80d09f34f6cfc8e0a1f448d429e86e","Rage of the Seas","netent","Slot Game","https://bc.imgix.net/game/image/c3da3c9e-6750-49bb-a499-70fc33d77886.png?_v=4&auto=format&dpr=2&w=200",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
2098,"1fa5b9294b69e68edefb68ca3e72be36","Jumanji","netent","Slot Game","https://bc.imgix.net/game/image/7570_Jumanji.png?_v=4&auto=format&dpr=2&w=200",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
2236,"cac48cfe567d23a7e0719c61c73dc9a4","Wolf Cub","netent","Slot Game","https://bc.imgix.net/game/image/7665_Wolf%20Cub.png?_v=4&auto=format&dpr=2&w=200",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
2120,"351b6580b701161b3c9b8c33957245e9","Rise of Maya","netent","Slot Game","https://bc.imgix.net/game/image/dee513e4-c2ee-4728-9fb6-26fed09fedcd.png?_v=4&auto=format&dpr=2&w=200",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
2155,"94bd0b25de0979d101191b37bfff5ed3","NetEnt European Roulette","netent","Slot Game","https://bc.imgix.net/game/image/6537_NetEnt%20European%20Roulette.png?_v=4&auto=format&dpr=2&w=200",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
2290,"9a8b49ea463af500714ebd7fb3d2fba1","Gonzo's Gold","netent","Slot Game","https://bc.imgix.net/game/image/e81f18eb0c.png?_v=4&auto=format&dpr=2&w=200",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
2164,"b608cf04941c593f795b3bd9877fb945","Twin Spin","netent","Slot Game","https://bc.imgix.net/game/image/7658_Twin%20Spin.png?_v=4&auto=format&dpr=2&w=200",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
2167,"fd4c6e6f78c69818eb098ea7d3f42541","Warlords: Crystals of Power","netent","Slot Game","https://bc.imgix.net/game/image/7660_Warlords%20Crystals%20of%20Power.png?_v=4&auto=format&dpr=2&w=200",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
2184,"efea8f3e20f01609285f480e14681802","Football: Champions Cup","netent","Slot Game","https://bc.imgix.net/game/image/7627_Football%EF%BC%9AChampions%20Cup.png?_v=4&auto=format&dpr=2&w=200",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
2102,"b710345eb895fb36697cf9a67504745b","Joker Pro","netent","Slot Game","https://bc.imgix.net/game/image/7638_Joker%20Pro.png?_v=4&auto=format&dpr=2&w=200",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
2223,"4a3fcc11982203def4103a064271e061","Reel Rush","netent","Slot Game","https://bc.imgix.net/game/image/7646_Reel%20Rush.png?_v=4&auto=format&dpr=2&w=200",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
2166,"6c21df3312110d3edacaf209716020fc","Twister","netent","Slot Game","https://bc.imgix.net/game/image/c95c936249.png?_v=4&auto=format&dpr=2&w=200",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
1584,"c4b57c6dcfac5c8a31b9174523103c8c","Ganesha Fortune","pgsoft","Slot Game","https://www.coincasino.com/cdn/imported_games_images/HUB88/PGSoft/pgs_ganeshafortune/2e8716cf-110e-47d4-8238-39f8c96ec762.jpg?w=640",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
1678,"9f2c89ae5b7c0894c9ee9e223e3fd9d8","Fruity Candy","pgsoft","Slot Game","https://www.coincasino.com/cdn/imported_games_images/HUB88/PGSoft/pgs_fruitycandy/b728199f-9959-4963-bee5-b51f565059a7.jpg?w=640",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
1680,"97c6f05ef6a0a34cad10d5e00edc909c","Safari Wilds","pgsoft","Slot Game","https://www.coincasino.com/cdn/imported_games_images/HUB88/PGSoft/pgs_safariwilds/b14267a0-00e2-4634-bb66-af45997c2573.jpg?w=640",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
1687,"2ac70bee7b47c172381e55f7e644d92e","Werewolf Hunt","pgsoft","Slot Game","https://www.coincasino.com/cdn/imported_games_images/HUB88/PGSoft/pgs_werewolfshunt/8e82c02a-4fe6-4185-82d8-942a0789c0f1.jpg?w=640",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
1691,"877c9b2ec1c5e0505129315948f9bbfa","Gemstones Gold","pgsoft","Slot Game","https://www.coincasino.com/cdn/imported_games_images/HUB88/PGSoft/pgs_gemstonesgold/3a2a1347-c68f-4159-9004-9d608e6b8452.jpg?w=640",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
1698,"83b6eceea77859c14426b05480b96c34","Zombie Outbreak","pgsoft","Slot Game","https://www.coincasino.com/cdn/imported_games_images/HUB88/PGSoft/pgs_zombieoutbreak/762b17b7-157c-4cc8-b5a6-a84bb89dd9ee.jpg?w=640",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
1572,"ba2adf72179e1ead9e3dae8f0a7d4c07","Mahjong Ways 2","pgsoft","Slot Game","https://www.coincasino.com/cdn/imported_games_images/HUB88/PGSoft/pgs_mahjongways2/d862503e-40d8-4d41-a5ca-cd4533a71703.jpg?w=640",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
1574,"fb2a2ac51303c0a0801dbe6a72d936f7","Leprechaun Riches","pgsoft","Slot Game","https://www.coincasino.com/cdn/imported_games_images/HUB88/PGSoft/pgs_leprechaunriches/8a610dbb-9ed1-4943-bf44-71d0ee6434e5.jpg?w=640",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
1587,"c98bb64436826fe9a2c62955ff70cba9","Wild Bounty Showdown","pgsoft","Slot Game","https://www.coincasino.com/cdn/imported_games_images/HUB88/PGSoft/pgs_wildbountyshowdown/0f253b04-d8e3-499b-bf36-31fa70cd8dbb.jpg?w=640",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
1594,"c79544b2cf7a3326c85f6ab5bdf53d25","Bali Vacation","pgsoft","Slot Game","https://www.coincasino.com/cdn/imported_games_images/HUB88/PGSoft/pgs_balivacation/b380b17b-e7b8-4253-bcef-026ebe705835.jpg?w=640",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
1602,"d3aad7ca1486eb3f145e2c43f38b559c","Fortune Gods","pgsoft","Slot Game","https://www.coincasino.com/cdn/imported_games_images/HUB88/PGSoft/pgs_fortunegods/89e0017e-620c-4c28-930a-2998029a8291.jpg?w=640",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
1612,"12e94577c713a431ef7765394bb9be2f","Mr. Hallow-Win","pgsoft","Slot Game","https://www.coincasino.com/cdn/imported_games_images/HUB88/PGSoft/pgs_mrhallow-win/ed847c1a-b3e1-45ab-8e55-027b12e54392.jpg?w=640",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
1617,"22c3b8df172b40ac24a7e9c909e0e50e","Baccarat Deluxe","pgsoft","Slot Game","https://www.coincasino.com/cdn/imported_games_images/HUB88/PGSoft/pgs_baccaratdeluxe/d1475a4f-71ab-4eff-b2a6-ea8c6ede2a0c.jpg?w=640",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
1626,"2eb712d4bb30e4594032ebf1464618b1","Ninja vs Samurai","pgsoft","Slot Game","https://www.coincasino.com/cdn/imported_games_images/HUB88/PGSoft/pgs_ninjavssamurai/7593544b-8a88-4896-bbbd-c2e924490146.jpg?w=640",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
1632,"da483088a7f719026e93ba95c5547a8c","Shaolin Soccer","pgsoft","Slot Game","https://www.coincasino.com/cdn/imported_games_images/HUB88/PGSoft/pgs_shaolinsoccer/fe44b36b-d5a1-4ed2-8ba5-3b1b6acbeaff.jpg?w=640",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
1640,"0a8772ad753cfce2c03c0599ad60c74c","Jack Frost's Winter","pgsoft","Slot Game","https://www.coincasino.com/cdn/imported_games_images/HUB88/PGSoft/pgs_jackfrostswinter/d104d073-ccc6-4f9f-90db-e6d2f35e35d7.jpg?w=640",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
1648,"a9d7a5af417a94caf554170e6b345e57","Mermaid Riches","pgsoft","Slot Game","https://www.coincasino.com/cdn/imported_games_images/HUB88/PGSoft/pgs_mermaidriches/b71446af-5023-4b00-ad51-ede4af6f1c4a.jpg?w=640",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
1203,"7b034f007297975a3a0c17654abd3067","Gold Infinity","microgaming","Slots","https://www.coincasino.com/cdn/3b9292f5-0946-49ac-8dda-737a6016fa07.jpg?w=640",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
1206,"5032c2878ba3a8548ce7764521401c53","Book of Wolves","microgaming","Slots","https://www.coincasino.com/cdn/imported_games_images/HUB88/Microgaming/mg_slots_bookofwolves/d1a47097-d4f0-49e5-a60f-a0c032467de7.jpg?w=640",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
1210,"6f88f00e8a2e840315663813d75645d4","Treasure Stacks","microgaming","Slots","https://www.coincasino.com/cdn/imported_games_images/HUB88/Microgaming/mg_slots_treasurestacks/eab5da3e-d012-4426-9d31-a31f8b052f3c.jpg?w=640",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
1229,"0ad23d1f5b708d66750f8c038965a683","Pong Pong Mahjong","microgaming","Slots","https://www.coincasino.com/cdn/imported_games_images/HUB88/Microgaming/mg_slots_pongpongmahjongjackpots/fd5b111b-14df-4010-9020-a793ade1a932.jpg?w=640",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
1823,"4f22d7b0a13eaf6e99ade589f6f8ca55","The Bowery Boys","hacksaw","Slot","https://www.coincasino.com/cdn/34de5112-01d8-4d68-85d9-57513be070a1.jpg?w=640",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
1826,"6d8cc730d220b9996b4c7a0b865674db","Gladiator Legends","hacksaw","Slot","https://www.coincasino.com/cdn/ee758e8d-9af2-4291-80c2-f67d23c3a0fb.jpg?w=640",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
1827,"1e8d43be84d51a65cbe8bf8cec2adaef","Hand of Anubis","hacksaw","Slot","https://www.coincasino.com/cdn/20a2bd00-19d8-401d-aa87-25d82a10f86b.jpg?w=640",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
1800,"8accf7ef4f488751745d14be53371ddb","Stick'em","hacksaw","Slot","https://www.coincasino.com/cdn/4bf09908-d70d-4ef4-a207-84e0b66b6b43.jpg?w=640",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
1805,"f973ac628b500901913732958a3f1e53","The Respinners","hacksaw","Slot","https://www.coincasino.com/cdn/a44d695f-628d-4b80-b354-a1a856db30ca.jpg?w=640",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
1812,"9852c83e60f33268e63e7b7bff57b05d","Stack 'Em","hacksaw","Slot","https://www.coincasino.com/cdn/8f096c48-edaf-4e91-90e4-baf9120e0f3c.jpg?w=640",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
1816,"d36d3dfe5647b17a57918cde4dedecc6","Rocket Reels","hacksaw","Slot","https://www.coincasino.com/cdn/e60fdf9d-0b84-43db-b783-9c8709f3b181.jpg?w=640",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
1837,"657e184346f4fe1536d4327b64ee496b","Time Spinners","hacksaw","Slot","https://www.coincasino.com/cdn/418021e5-b2bc-4410-80a6-def28098ba1f.jpg?w=640",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
1843,"e3d0ec933edca63a639564c902a31d59","Book of Time","hacksaw","Slot","https://www.coincasino.com/cdn/1d163611-83a1-4016-890a-e0db232794ec.jpg?w=640",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
1845,"0470f611f9ad2592566fc234cc037ccf","Rotten","hacksaw","Slot","https://www.coincasino.com/cdn/37baaddc-cdc8-4f8b-9f00-7eeae2fab7be.jpg?w=640",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
1852,"f8bbcabf340f0b8dd684eb8afec3b2d2","Fear the Dark","hacksaw","Slot","https://www.coincasino.com/cdn/03dd475f-0678-456e-be2a-f79664b74bdf.jpg?w=640",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
1860,"dbd7cadac42e96fec7a8b352452c7dea","Vending Machine","hacksaw","Slot","https://www.coincasino.com/cdn/4443ffcd-b2a2-40ec-9ca9-8172e0f153fb.jpg?w=640",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
1869,"3a24961d3140bd69fb3fb89b6a5e1649","Benny The Beer","hacksaw","Slot","https://www.coincasino.com/cdn/44d5aa8c-f073-40ef-bcac-3decf3735441.jpg?w=640",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
1878,"2808cc46b1fd054a77cd24d007a7cefb","Beam Boys","hacksaw","Slot","https://www.coincasino.com/cdn/c97be5bb-c8d9-4c15-bab4-05f71827a26a.jpg?w=640",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
1879,"c8f727096ad37669f56069e30d43d9b7","Fist Of Destruction","hacksaw","Slot","https://www.coincasino.com/cdn/62869c38-ee21-47a5-941a-a476d94ff436.jpg?w=640",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
1889,"91b0d84673b9fdf15f246204c02c6cd1","Slayers Inc","hacksaw","Slot","https://www.coincasino.com/cdn/17502133-7f10-4190-b33b-671d6a5dddf4.jpg?w=640",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
1896,"b64053865047abd85ef350fbe7f62959","Dragon's Domain","hacksaw","Slot","https://www.coincasino.com/cdn/c2fcf82c-27b2-40bf-b38b-58571197e618.jpg?w=640",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
1887,"851e161648d8ae9fc7b70d46b8ad87b4","Keep'em","hacksaw","Slot","https://www.coincasino.com/cdn/fe6d4696-33da-4eaf-a74c-c7b5b29867bc.jpg?w=640",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
579,"abdae315508ec2b531c87cadf4b790ae","Blackjack VIP 38","evolution","CasinoLive","https://boxbet.io/_next/image?url=https%3A%2F%2Fcdn.softswiss.net%2Fi%2Fs6%2Fevolution%2FBlackjackVIP38.png&w=640&q=100",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
581,"6e5c07c21a9739e0986b67675e990d04","Blackjack VIP 43","evolution","CasinoLive","https://boxbet.io/_next/image?url=https%3A%2F%2Fcdn.softswiss.net%2Fi%2Fs6%2Fevolution%2FBlackjackVIP43.png&w=640&q=100",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
583,"8909fa4180ae8c713b5d75aa04b5b3b9","Blackjack VIP 42","evolution","CasinoLive","https://boxbet.io/_next/image?url=https%3A%2F%2Fcdn.softswiss.net%2Fi%2Fs6%2Fevolution%2FBlackjackVIP42.png&w=640&q=100",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
586,"8b6200a6ef1f7df8c91c51dfe4444866","Blackjack VIP 34","evolution","CasinoLive","https://boxbet.io/_next/image?url=https%3A%2F%2Fcdn.softswiss.net%2Fi%2Fs6%2Fevolution%2FBlackjackVIP34.png&w=640&q=100",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
596,"6f22caa749471a99b1ded2c9a35d9542","Blackjack VIP 29","evolution","CasinoLive","https://boxbet.io/_next/image?url=https%3A%2F%2Fcdn.softswiss.net%2Fi%2Fs6%2Fevolution%2FBlackjackVIP29.png&w=640&q=100",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
572,"f8c1f4dc8ca9cd39b44011c1adefa9c2","Evo Speed Blackjack 6","evolution","CasinoLive","https://boxbet.io/_next/image?url=https%3A%2F%2Fcdn.softswiss.net%2Fi%2Fs6%2Fevolution%2FEvoSpeedBlackjack6.png&w=640&q=100",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
574,"8a6967d67e5ad5a1e34b46bb15360290","Evo Speed Blackjack 9","evolution","CasinoLive","https://boxbet.io/_next/image?url=https%3A%2F%2Fcdn.softswiss.net%2Fi%2Fs6%2Fevolution%2FEvoSpeedBlackjack9.png&w=640&q=100",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
896,"756d339c5748f3c294ff9af12b1569f4","Fury of Odin Megaways","pragmatic","Slot Game","https://www.coincasino.com/cdn/imported_games_images/PRAGMATIC/PRAGMATIC/vswaysfuryodin/e52cc63a-ba4f-474b-8a3f-5fb6c5e17173.jpg?w=320",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
1204,"90b0d3ee68eff4c40e655a4111c156b5","Mammoth Triple Riches","microgaming","Slots","https://bc.imgix.net/game/image/121dbfbf4d.png?_v=4&auto=format&dpr=1.25&w=200",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
900,"77022f0e153bb46b43ef08d83b0499ea","Reel Banks","pragmatic","Slot Game","https://www.coincasino.com/cdn/imported_games_images/PRAGMATIC/PRAGMATIC/vs25rlbank/e929139f-9309-4dc7-a75b-08547b2df236.jpg?w=320",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
